censuscode,iso_year,iso_week,ner_symptoms,ner_diseases,ner_pathogens,ner_travel,ner_total_notes
595,2013,33,1,2,0,1,1
595,2013,36,2,1,0,1,1
595,2015,10,2,1,0,1,1
595,2015,13,1,3,0,1,1
595,2015,20,3,1,1,1,2
595,2015,23,1,1,0,1,1
595,2015,24,2,1,0,0,1
595,2015,25,7,3,3,2,3
595,2015,26,6,6,0,2,5
595,2015,31,2,1,0,0,1
595,2015,47,2,1,0,0,1
595,2016,4,1,1,0,1,1
595,2016,8,3,3,1,4,4
595,2016,9,2,2,0,1,1
595,2016,10,3,4,1,2,3
595,2016,12,1,1,0,1,1
595,2016,15,10,3,1,2,5
595,2016,18,1,1,0,1,1
595,2016,20,7,3,0,2,3
595,2016,21,5,3,0,1,2
595,2016,23,1,1,0,1,1
595,2016,24,1,1,0,0,1
595,2016,25,2,1,0,1,1
595,2016,27,4,4,0,3,3
595,2016,31,5,4,0,2,4
595,2016,33,5,4,0,1,3
595,2016,35,3,3,1,1,3
595,2016,36,4,2,0,2,2
595,2016,37,5,2,0,0,2
595,2016,39,5,2,2,3,3
595,2016,49,2,1,0,1,1
595,2017,10,2,2,0,1,1
595,2017,13,5,2,1,2,3
595,2017,21,5,3,0,3,3
595,2018,21,2,1,1,0,1
595,2019,17,2,1,0,1,1
595,2019,19,1,1,0,1,1
595,2019,20,1,1,0,1,1
595,2019,21,7,1,1,3,4
595,2019,24,2,3,0,1,2
595,2019,25,8,6,1,4,5
595,2019,30,5,5,0,2,4
595,2019,34,6,3,1,1,3
595,2019,38,1,2,0,1,1
595,2019,39,2,2,0,1,2
595,2019,40,3,2,0,0,2
595,2019,41,3,2,0,2,2
595,2019,42,13,1,1,3,4
595,2019,43,2,1,0,1,1
595,2019,44,7,6,2,5,5
595,2019,50,2,1,0,0,1
595,2020,12,1,1,0,1,1
595,2020,14,7,2,0,3,4
595,2020,21,3,1,0,0,1
595,2020,22,2,1,0,1,1
595,2021,18,14,3,0,4,5
595,2022,11,1,1,0,0,1
595,2022,12,1,1,0,0,1
595,2022,13,9,4,1,4,5
595,2022,14,2,1,0,1,1
595,2022,16,2,1,1,1,1
596,2009,8,2,1,0,0,1
596,2010,18,1,1,0,1,1
596,2010,28,3,3,0,1,2
596,2011,4,3,1,0,1,1
596,2013,8,0,1,1,0,1
596,2013,9,7,3,1,4,5
596,2013,11,2,1,1,2,2
596,2013,12,1,1,0,0,1
596,2013,14,2,3,0,0,3
596,2013,16,1,1,0,0,1
596,2014,43,2,1,0,1,1
596,2015,3,1,1,0,0,1
596,2015,14,10,4,0,3,4
596,2015,16,1,1,0,1,1
596,2015,19,2,1,0,0,1
596,2015,20,8,3,1,1,3
596,2016,2,1,1,0,0,1
596,2016,5,2,1,0,1,1
596,2016,17,2,1,0,0,1
596,2016,20,1,1,0,0,1
596,2017,7,2,1,0,0,1
596,2017,14,2,1,0,1,1
596,2017,27,3,3,0,2,3
596,2017,40,2,2,0,0,2
596,2018,12,2,1,0,1,1
596,2019,2,1,1,0,0,1
596,2019,18,1,1,0,0,1
596,2019,19,2,1,0,1,1
596,2019,20,6,3,1,2,3
596,2020,19,1,1,0,1,1
596,2020,41,3,4,0,1,2
596,2020,46,2,2,0,0,1
596,2021,9,1,1,0,1,1
596,2022,9,1,1,0,1,1
596,2022,33,3,3,0,0,2
597,2010,10,3,1,0,0,1
597,2010,11,1,1,0,0,1
597,2010,14,4,3,0,1,2
597,2010,17,5,4,1,3,5
597,2010,18,2,1,0,0,1
597,2011,14,2,1,0,0,1
597,2011,18,3,2,1,2,2
597,2011,21,2,1,0,0,1
597,2011,23,1,1,0,1,1
597,2011,25,5,3,1,0,3
597,2012,42,5,3,0,2,3
597,2013,41,3,2,0,2,2
597,2014,8,2,1,0,1,1
597,2014,12,9,3,2,1,4
597,2015,10,1,2,0,1,1
597,2015,12,2,1,0,0,1
597,2015,13,10,2,0,2,3
597,2015,45,1,1,0,0,1
597,2016,39,5,4,0,2,3
597,2017,31,1,1,0,1,1
597,2019,26,2,1,0,0,1
597,2019,34,2,1,0,1,1
597,2020,39,7,4,0,2,4
597,2021,6,2,1,0,1,1
597,2021,8,3,1,0,0,1
597,2021,10,10,4,0,4,5
597,2021,28,6,6,0,3,5
597,2022,50,2,1,0,0,1
598,2009,7,1,1,0,0,1
598,2009,24,1,1,0,0,1
598,2009,41,3,2,0,1,2
598,2010,10,1,1,0,1,1
598,2010,28,4,3,0,1,2
598,2012,42,8,4,0,4,4
598,2013,13,2,1,0,1,1
598,2013,14,0,1,1,0,1
598,2015,2,2,1,0,1,1
598,2016,4,1,1,0,1,1
598,2016,11,2,1,0,1,1
598,2016,13,2,1,0,1,1
598,2016,45,1,1,0,1,1
598,2016,49,8,2,1,2,3
598,2017,18,1,1,0,1,1
598,2019,17,1,1,0,1,1
598,2019,41,2,1,0,1,1
598,2020,2,1,1,0,1,1
598,2021,8,1,1,0,0,1
598,2021,24,4,3,0,0,2
598,2022,18,2,1,0,0,1
598,2022,20,5,4,0,3,4
598,2022,24,4,4,0,2,3
598,2022,33,3,2,0,2,2
599,2009,37,2,1,0,0,1
599,2010,22,3,2,0,0,2
599,2011,13,1,1,0,0,1
599,2011,35,1,2,0,0,1
599,2011,40,3,2,0,1,2
599,2012,20,2,1,0,0,1
599,2014,45,1,1,0,1,1
599,2015,9,2,1,0,1,1
599,2015,13,1,1,0,0,1
599,2015,16,2,1,0,0,1
599,2015,17,3,1,0,1,1
599,2015,21,1,1,0,0,1
599,2016,12,2,1,0,0,1
599,2016,13,1,1,0,0,1
599,2016,14,4,3,0,1,2
599,2016,15,2,2,0,1,1
599,2016,17,4,2,1,1,3
599,2016,20,2,3,0,1,1
599,2016,22,11,5,1,3,5
599,2016,42,4,3,0,1,2
599,2017,31,2,2,0,1,1
599,2017,34,2,1,0,0,1
599,2018,1,1,1,0,1,1
599,2018,19,9,5,0,4,5
599,2018,49,2,1,0,0,1
599,2019,21,2,1,0,1,1
599,2020,14,5,0,0,2,2
599,2020,17,2,1,0,0,1
599,2020,45,2,1,0,0,1
599,2021,33,2,3,0,1,2
600,2010,14,1,1,0,0,1
600,2010,37,7,3,0,2,3
600,2010,47,2,1,0,1,1
600,2011,42,7,7,0,3,4
600,2012,20,2,2,0,1,1
600,2012,22,1,1,0,0,1
600,2012,24,6,4,2,2,5
600,2013,5,1,1,0,0,1
600,2013,6,1,1,0,1,1
600,2013,8,2,1,0,0,1
600,2013,9,3,1,0,1,2
600,2013,23,1,2,0,0,1
600,2013,24,8,3,0,3,3
600,2014,15,1,1,0,1,1
600,2015,11,2,1,0,0,1
600,2016,18,6,3,2,3,3
600,2016,23,2,2,0,3,5
600,2016,36,4,3,0,1,2
600,2017,12,1,1,0,1,1
600,2017,13,2,1,0,0,1
600,2017,14,2,3,0,2,2
600,2017,18,4,2,1,1,2
600,2017,49,1,1,0,1,1
600,2017,52,2,1,0,1,1
600,2018,33,1,2,0,1,1
600,2018,50,2,1,0,0,1
600,2019,28,3,4,0,2,2
600,2019,38,6,4,0,0,3
600,2020,19,3,2,1,1,3
600,2020,21,1,1,0,0,1
600,2021,14,1,1,0,1,1
600,2021,23,3,3,0,1,2
601,2009,47,1,1,0,1,1
601,2010,21,2,1,0,1,1
601,2011,7,4,3,0,1,4
601,2011,28,1,1,0,1,1
601,2011,49,2,2,0,1,1
601,2011,50,2,2,0,1,1
601,2011,52,9,6,0,3,5
601,2013,4,1,2,0,1,1
601,2013,24,7,6,0,3,5
601,2013,49,1,1,0,1,1
601,2013,52,1,1,0,0,1
601,2014,25,4,4,0,3,3
601,2014,27,3,3,0,0,2
601,2016,40,5,4,0,2,3
601,2016,42,4,2,0,1,2
601,2016,44,7,6,1,2,4
601,2017,11,1,1,0,0,1
601,2017,45,1,1,0,0,1
601,2017,52,2,1,0,0,1
601,2019,25,7,4,0,2,4
601,2019,31,1,1,0,1,1
601,2020,1,1,1,0,1,1
601,2020,17,1,1,0,1,1
601,2022,6,2,1,0,1,1
601,2022,8,7,2,0,1,3
601,2022,11,5,4,0,3,3
601,2022,16,2,1,0,1,1
601,2022,18,1,2,0,0,1
601,2022,19,4,1,1,1,3
601,2022,45,2,1,0,0,1
602,2010,29,3,4,0,2,2
602,2010,52,1,1,0,0,1
602,2012,26,2,1,0,1,1
602,2012,27,1,1,0,1,1
602,2012,48,2,1,0,0,1
602,2013,47,2,1,0,0,1
602,2014,19,2,1,0,0,1
602,2014,41,3,3,0,1,2
602,2016,28,2,1,0,0,1
602,2016,29,9,4,0,3,4
602,2016,41,4,3,0,2,2
602,2017,11,1,1,0,1,1
602,2017,24,3,2,0,2,2
602,2017,33,5,1,1,1,4
602,2017,34,3,2,0,1,2
602,2017,35,5,3,0,2,3
602,2017,36,3,2,0,1,1
602,2017,38,2,3,1,2,2
602,2017,40,1,4,0,2,2
602,2018,23,2,1,0,1,1
602,2019,36,3,2,0,2,2
602,2021,11,1,2,0,1,1
602,2021,15,1,1,0,0,1
602,2022,27,3,2,0,1,2
602,2022,46,2,1,0,1,1
604,2009,25,4,4,0,1,3
604,2009,28,1,1,0,0,1
604,2009,29,2,1,0,1,1
604,2009,34,1,1,0,1,1
604,2010,23,1,1,0,0,1
604,2010,33,7,4,0,1,4
604,2011,36,2,1,0,0,1
604,2011,37,8,5,0,3,5
604,2011,38,1,1,0,0,1
604,2011,39,5,3,0,1,3
604,2011,41,4,4,1,3,4
604,2012,24,3,2,0,1,2
604,2012,41,4,3,0,1,2
604,2013,29,9,5,0,5,5
604,2014,31,3,2,0,2,2
604,2014,33,3,2,0,2,2
604,2014,34,1,2,0,1,1
604,2014,35,12,5,1,3,5
604,2014,37,4,5,0,2,4
604,2014,38,10,7,0,3,5
604,2014,40,8,6,1,4,4
604,2014,41,2,3,2,0,2
604,2015,13,1,1,0,0,1
604,2015,24,8,5,0,3,4
604,2015,25,4,3,0,2,2
604,2015,27,11,4,0,4,5
604,2015,30,7,3,0,2,3
604,2015,31,1,1,0,1,1
604,2015,32,7,5,0,3,5
604,2015,33,8,2,0,2,3
604,2015,35,5,3,0,3,3
604,2015,36,1,2,0,1,1
604,2015,37,5,2,0,3,3
604,2016,24,3,2,0,1,2
604,2016,30,1,1,0,1,1
604,2016,31,1,1,0,1,1
604,2016,32,1,1,0,1,1
604,2017,37,3,1,0,1,1
604,2020,20,1,1,0,0,1
604,2021,41,1,1,0,1,1
604,2022,39,5,5,0,3,4
605,2009,52,1,1,0,1,1
605,2010,18,1,1,0,1,1
605,2010,39,3,2,0,0,2
605,2011,26,2,2,0,0,1
605,2012,25,2,1,0,1,1
605,2012,35,3,3,0,3,3
605,2013,1,1,1,0,1,1
605,2013,2,1,1,0,1,1
605,2013,27,3,2,0,2,2
605,2013,32,3,2,0,2,2
605,2013,43,1,1,0,1,1
605,2014,28,7,4,0,3,4
605,2014,32,1,1,0,0,1
605,2014,35,2,2,0,0,2
605,2014,36,8,4,0,3,5
605,2014,38,7,5,0,3,4
605,2014,39,1,1,0,1,1
605,2015,8,1,1,0,0,1
605,2015,26,2,1,0,1,1
605,2015,30,3,3,0,2,2
605,2015,32,2,1,0,0,1
605,2015,33,2,2,0,1,2
605,2015,34,4,2,1,1,2
605,2017,18,1,1,0,1,1
605,2017,41,2,1,0,0,1
605,2017,42,2,2,0,1,1
605,2020,38,1,1,0,0,1
605,2022,38,6,5,0,4,4
605,2022,49,1,1,0,0,1
605,2022,51,1,1,0,0,1
606,2009,39,1,2,0,1,1
606,2010,25,7,4,0,0,4
606,2010,26,5,6,0,3,5
606,2010,29,6,4,2,2,3
606,2010,30,8,2,1,2,4
606,2010,33,1,1,0,1,1
606,2012,36,9,5,0,4,5
606,2012,38,4,3,0,0,2
606,2012,39,8,3,0,3,4
606,2012,41,9,2,0,2,4
606,2013,33,6,7,0,4,5
606,2014,24,8,5,0,4,4
606,2014,25,3,3,0,2,2
606,2014,26,2,2,0,2,2
606,2014,27,2,2,0,1,1
606,2014,33,8,6,0,2,5
606,2014,35,4,2,0,2,2
606,2014,36,2,2,0,1,1
606,2014,42,4,2,0,2,2
606,2015,24,5,3,0,2,3
606,2015,25,3,2,0,2,2
606,2015,27,12,6,3,1,5
606,2015,28,11,6,0,3,5
606,2015,31,8,6,0,1,5
606,2015,32,2,1,0,1,1
606,2015,33,4,3,0,1,3
606,2015,34,8,5,0,3,5
606,2015,35,6,5,1,2,3
606,2015,37,8,3,2,2,4
606,2015,39,6,2,0,1,2
606,2015,49,4,3,2,3,4
606,2016,49,2,1,0,0,1
606,2017,1,1,1,0,0,1
606,2017,11,1,2,0,1,1
606,2017,22,1,1,0,0,1
606,2017,24,3,0,0,1,1
606,2017,25,11,5,1,3,5
606,2018,15,1,1,0,1,1
606,2018,24,6,5,0,2,4
606,2019,34,1,1,0,1,1
606,2019,35,5,2,0,2,2
606,2019,36,2,1,0,0,1
606,2019,37,3,3,0,1,2
606,2019,38,9,7,0,1,5
606,2020,25,3,2,0,0,2
606,2021,31,2,1,0,0,1
606,2021,35,2,2,0,2,2
606,2021,36,2,1,0,1,1
606,2022,15,2,1,0,0,1
607,2009,10,2,2,0,1,1
607,2009,30,5,5,0,2,3
607,2010,28,10,5,0,4,5
607,2010,29,2,2,0,2,2
607,2010,30,3,2,0,2,2
607,2010,32,3,0,0,1,2
607,2010,39,2,1,0,1,1
607,2010,40,2,2,0,1,2
607,2010,43,6,2,0,1,2
607,2010,52,2,1,0,0,1
607,2011,35,3,2,0,1,2
607,2012,37,4,2,0,0,2
607,2012,38,4,4,0,3,3
607,2012,39,2,2,0,1,1
607,2013,4,2,1,0,1,1
607,2013,21,1,1,0,1,1
607,2013,35,5,6,0,3,5
607,2013,36,3,2,0,0,2
607,2013,37,1,1,0,0,1
607,2013,38,2,1,0,0,1
607,2013,39,2,2,1,2,2
607,2013,40,3,2,0,1,2
607,2013,43,3,1,0,1,1
607,2014,25,5,2,0,2,2
607,2014,27,8,4,0,1,4
607,2014,29,5,1,0,1,2
607,2014,35,4,2,0,2,2
607,2014,36,6,4,0,4,4
607,2014,37,6,0,1,2,2
607,2016,10,1,1,0,0,1
607,2018,39,4,3,0,2,2
607,2018,42,6,4,0,3,4
607,2019,17,1,1,0,1,1
607,2019,40,5,4,0,2,3
607,2020,8,2,1,0,0,1
607,2021,35,9,5,0,1,5
607,2022,15,1,1,0,0,1
608,2010,24,1,1,0,1,1
608,2010,33,8,7,0,4,5
608,2010,34,9,5,0,3,5
608,2010,36,4,1,0,1,2
608,2010,47,2,2,0,1,1
608,2011,25,3,2,0,2,2
608,2011,26,2,1,0,1,1
608,2011,46,2,1,0,1,1
608,2011,51,2,1,0,1,1
608,2011,52,1,1,0,1,1
608,2012,1,1,1,0,0,1
608,2012,2,4,2,0,1,2
608,2012,19,6,4,0,3,3
608,2012,20,1,1,0,1,1
608,2012,21,1,1,0,0,1
608,2012,22,10,3,0,3,4
608,2012,24,1,1,0,1,1
608,2012,29,5,4,0,2,4
608,2012,30,6,4,0,1,3
608,2012,31,7,4,0,3,4
608,2012,33,4,2,0,1,2
608,2012,44,2,1,0,0,1
608,2012,45,1,1,0,1,1
608,2012,48,3,0,1,1,1
608,2013,32,2,1,0,1,1
608,2013,51,7,5,3,4,4
608,2015,20,2,1,0,0,1
608,2015,23,3,4,1,3,3
608,2015,42,4,4,0,2,3
608,2016,12,1,1,0,1,1
608,2017,21,2,1,0,1,1
608,2017,25,11,3,0,2,5
608,2017,30,5,5,0,2,3
608,2018,47,1,1,0,1,1
608,2020,29,3,3,0,1,2
608,2021,31,6,4,0,1,3
608,2021,33,5,3,0,0,3
608,2021,34,10,7,0,5,5
608,2021,35,2,1,0,1,1
608,2021,39,2,1,0,1,1
608,2021,40,7,3,1,3,4
608,2022,49,2,2,0,1,1
609,2009,20,2,1,0,1,1
609,2009,51,1,1,0,1,1
609,2010,29,1,1,0,0,1
609,2012,20,2,1,0,1,1
609,2012,26,2,1,0,1,1
609,2013,3,2,1,0,0,1
609,2013,4,1,1,0,1,1
609,2013,5,9,4,2,1,5
609,2013,24,1,1,0,1,1
609,2015,9,1,1,0,0,1
609,2015,10,5,2,1,1,2
609,2015,38,1,1,0,1,1
609,2015,39,6,5,1,2,4
609,2018,30,3,2,0,1,2
609,2019,43,2,1,0,1,1
609,2020,8,2,1,0,1,1
609,2020,40,6,7,0,4,4
609,2021,9,2,1,0,0,1
610,2010,43,2,2,0,0,1
610,2010,49,1,1,0,0,1
610,2011,1,2,1,2,1,2
610,2011,46,2,2,0,1,1
610,2011,48,1,1,0,0,1
610,2011,50,5,4,1,3,4
610,2012,39,8,5,0,3,4
610,2012,40,2,2,0,1,2
610,2012,41,5,3,0,3,3
610,2013,40,4,2,0,1,2
610,2014,27,1,1,0,0,1
610,2015,18,1,1,0,0,1
610,2016,12,1,1,0,0,1
610,2016,13,1,1,0,1,1
610,2016,28,1,1,0,1,1
610,2016,51,1,1,0,1,1
610,2017,4,2,1,0,0,1
610,2017,24,1,1,0,1,1
610,2017,48,1,1,0,0,1
610,2019,26,3,2,0,0,2
610,2019,27,2,1,0,1,1
610,2019,41,3,4,0,2,3
610,2022,17,2,1,0,0,1
610,2022,28,4,2,0,0,2
612,2009,51,8,4,1,2,3
612,2010,26,1,1,0,1,1
612,2010,27,2,2,0,0,2
612,2011,33,2,2,0,1,1
612,2011,34,2,2,0,2,2
612,2011,35,1,1,0,0,1
612,2011,36,1,1,0,0,1
612,2011,37,9,4,1,2,5
612,2012,13,1,2,0,1,1
612,2012,15,2,1,0,1,1
612,2012,16,11,6,0,4,5
612,2012,18,2,1,0,0,1
612,2012,33,2,1,0,1,1
612,2012,35,2,2,0,1,1
612,2012,37,8,3,1,3,5
612,2013,14,1,1,0,1,1
612,2013,27,4,3,0,1,2
612,2013,28,3,4,0,2,2
612,2013,29,2,1,0,0,1
612,2013,30,6,4,0,1,4
612,2013,31,5,1,0,1,2
612,2015,25,2,1,0,0,1
612,2015,26,3,3,0,2,2
612,2015,46,1,1,0,1,1
612,2016,7,2,1,0,0,1
612,2016,19,2,1,0,1,1
612,2016,22,11,2,1,2,4
612,2017,9,2,1,0,0,1
612,2017,11,2,1,0,0,1
612,2017,40,1,1,0,0,1
612,2018,21,1,1,0,0,1
612,2018,22,2,1,0,0,1
612,2018,23,0,1,1,1,1
612,2018,52,2,1,0,0,1
612,2019,47,1,1,0,1,1
612,2020,20,2,1,0,0,1
612,2020,22,1,1,0,0,1
612,2020,23,4,3,0,2,2
612,2020,28,5,6,0,2,4
612,2020,35,2,1,0,0,1
612,2021,39,8,6,0,3,5
612,2021,40,3,2,0,1,2
612,2021,42,1,2,0,0,1
612,2021,43,4,2,0,2,2
612,2021,45,1,2,0,1,1
612,2022,33,9,7,0,5,5
612,2022,34,5,2,0,1,2
613,2011,12,2,1,0,1,1
613,2011,15,2,1,0,1,1
613,2012,28,8,6,0,2,5
613,2012,34,3,2,0,1,2
613,2012,36,8,5,0,3,5
613,2012,37,7,5,0,2,4
613,2013,2,7,1,0,2,3
613,2014,52,2,1,0,1,1
613,2015,1,2,2,1,1,1
613,2015,29,4,2,0,1,2
613,2016,33,6,7,0,3,4
613,2017,2,1,1,0,0,1
613,2018,35,2,1,0,0,1
613,2018,39,1,1,0,1,1
613,2019,5,1,1,0,1,1
613,2019,23,2,1,0,1,1
613,2020,34,1,1,0,1,1
613,2020,39,5,4,0,2,3
613,2021,30,2,1,0,1,1
613,2022,26,6,3,0,3,3
614,2009,10,1,1,0,1,1
614,2009,27,6,6,0,2,4
614,2009,39,2,1,0,0,1
614,2011,7,1,1,0,0,1
614,2011,30,3,2,0,2,2
614,2011,38,2,1,0,1,1
614,2011,40,4,3,0,1,2
614,2012,13,3,1,0,1,2
614,2012,19,1,1,0,1,1
614,2012,21,2,2,0,1,1
614,2012,23,1,1,0,0,1
614,2012,24,4,1,0,1,2
614,2012,30,10,7,0,4,5
614,2012,31,3,3,0,2,2
614,2012,33,6,5,0,2,5
614,2012,35,1,1,1,1,1
614,2012,36,4,3,0,0,3
614,2012,38,4,2,1,1,3
614,2013,19,1,1,0,1,1
614,2014,51,2,1,0,1,1
614,2014,52,1,1,0,1,1
614,2015,2,0,2,0,1,1
614,2015,10,2,1,0,0,1
614,2015,13,1,1,0,1,1
614,2015,14,5,1,0,1,2
614,2015,17,4,2,0,0,2
614,2015,22,1,1,0,0,1
614,2015,24,9,4,4,3,5
614,2016,17,2,1,0,1,1
614,2016,36,1,1,0,0,1
614,2016,39,1,2,0,1,1
614,2017,20,1,1,0,1,1
614,2017,24,5,2,2,3,3
614,2017,38,1,1,0,1,1
614,2017,42,2,1,0,0,1
614,2021,42,1,1,0,0,1
614,2021,50,2,1,0,1,1
615,2009,44,1,1,0,0,1
615,2010,10,2,1,0,1,1
615,2011,18,1,1,0,0,1
615,2011,42,8,5,0,3,4
615,2011,43,2,1,0,1,1
615,2011,46,2,2,2,2,2
615,2012,8,2,1,0,1,1
615,2012,12,10,4,2,4,5
615,2013,14,2,1,0,0,1
615,2013,39,3,3,0,1,2
615,2013,42,2,2,0,1,1
615,2013,43,5,1,1,1,3
615,2013,45,1,1,0,0,1
615,2014,47,4,0,0,1,2
615,2015,40,4,4,0,3,3
615,2018,10,1,2,0,0,1
615,2018,39,4,2,0,1,2
615,2019,19,2,1,0,1,1
615,2019,38,3,2,0,1,2
615,2019,39,4,3,0,1,2
615,2019,40,2,1,0,0,1
615,2019,41,2,1,0,1,1
615,2019,42,2,1,0,0,1
615,2020,5,2,1,0,1,1
616,2009,3,2,1,0,0,1
616,2011,5,1,1,0,0,1
616,2011,15,1,1,0,1,1
616,2011,31,6,4,0,1,4
616,2011,36,4,3,0,2,3
616,2011,46,2,2,0,0,1
616,2011,50,2,1,0,0,1
616,2013,33,5,7,0,4,4
616,2014,40,1,1,0,1,1
616,2014,50,2,1,0,1,1
616,2015,27,1,1,0,0,1
616,2017,7,1,1,0,0,1
616,2017,39,2,1,0,1,1
616,2017,52,2,1,0,1,1
616,2018,3,1,1,0,1,1
616,2018,4,2,1,0,1,1
616,2018,7,1,1,0,1,1
616,2021,23,2,2,0,1,1
616,2021,36,6,5,0,3,4
616,2021,38,7,5,0,3,5
616,2021,40,2,3,0,2,2
616,2022,4,2,1,0,0,1
616,2022,5,2,0,0,0,1
616,2022,51,1,1,0,1,1
617,2009,11,2,1,0,0,1
617,2009,20,1,2,0,1,1
617,2009,36,3,2,0,2,2
617,2009,47,2,1,0,1,1
617,2010,1,2,1,0,1,1
617,2012,10,2,1,0,0,1
617,2012,11,8,2,0,2,4
617,2012,20,2,1,0,1,1
617,2012,27,4,5,0,3,4
617,2012,28,2,1,0,0,1
617,2012,30,1,1,0,1,1
617,2012,31,11,4,1,4,5
617,2013,14,2,1,0,1,1
617,2013,29,8,6,0,4,5
617,2014,30,2,1,0,1,1
617,2017,35,6,4,0,2,4
617,2019,12,2,1,0,1,1
617,2019,24,2,2,0,1,1
617,2020,25,1,1,0,1,1
617,2020,37,1,1,0,0,1
617,2020,45,2,1,0,0,1
617,2021,19,1,1,0,0,1
617,2022,6,1,2,0,1,1
618,2009,40,2,1,0,1,1
618,2010,24,3,2,0,2,2
618,2011,17,2,1,0,1,1
618,2011,27,2,1,0,1,1
618,2012,11,1,1,0,0,1
618,2012,39,8,6,0,1,5
618,2012,42,4,2,0,1,2
618,2013,21,2,1,0,0,1
618,2013,47,2,1,0,1,1
618,2013,52,1,2,0,1,1
618,2015,36,2,1,0,0,1
618,2016,41,1,1,0,0,1
618,2017,17,2,2,0,0,1
618,2017,21,4,2,1,0,2
618,2018,26,6,4,0,0,4
618,2018,50,2,1,0,0,1
618,2019,7,2,1,0,0,1
618,2019,21,2,1,0,0,1
618,2019,31,4,2,0,2,2
618,2019,34,1,1,0,1,1
618,2019,48,1,1,0,1,1
618,2020,34,2,1,0,1,1
618,2020,49,1,1,0,0,1
618,2021,25,4,2,0,1,2
619,2009,3,2,1,0,1,1
619,2010,29,7,7,0,3,5
619,2010,30,3,3,0,2,2
619,2010,32,8,3,3,2,5
619,2010,35,5,3,0,2,3
619,2010,40,2,2,0,1,2
619,2011,12,1,2,0,1,1
619,2011,32,3,2,0,2,2
619,2014,10,3,1,0,0,1
619,2014,38,3,2,0,1,2
619,2015,4,1,2,0,1,1
619,2017,43,1,1,0,0,1
619,2019,20,3,1,0,0,1
619,2020,34,7,5,0,4,4
619,2020,39,2,1,0,0,1
619,2022,35,4,3,0,1,2
620,2009,42,1,2,0,0,1
620,2010,23,1,1,0,1,1
620,2010,48,2,1,0,1,1
620,2011,22,2,1,0,0,1
620,2011,36,5,5,0,4,4
620,2011,38,1,1,0,0,1
620,2011,40,2,1,0,0,1
620,2012,18,1,1,0,0,1
620,2012,33,2,1,0,1,1
620,2012,37,4,2,0,1,2
620,2012,38,1,1,0,1,1
620,2012,40,1,1,0,0,1
620,2012,41,8,2,1,1,3
620,2013,12,1,1,0,0,1
620,2013,42,2,2,0,1,1
620,2013,45,1,1,0,0,1
620,2013,46,8,6,0,2,5
620,2014,37,2,1,0,1,1
620,2015,9,2,1,0,1,1
620,2015,32,2,2,0,1,2
620,2015,33,1,1,0,0,1
620,2015,34,1,1,0,1,1
620,2015,35,1,1,0,1,1
620,2015,36,7,1,1,1,3
620,2015,37,2,1,0,0,1
620,2015,39,8,7,1,3,5
620,2016,15,1,1,0,1,1
620,2016,32,2,1,0,0,1
620,2016,33,1,1,0,0,1
620,2016,34,6,4,0,2,4
620,2016,35,6,3,0,3,3
620,2016,36,1,2,0,1,1
620,2016,41,6,6,0,1,4
620,2018,31,3,2,0,0,2
620,2018,36,1,2,0,1,1
620,2019,11,1,1,0,0,1
620,2019,26,3,3,0,2,2
620,2019,45,1,1,0,0,1
620,2021,22,2,1,0,1,1
620,2021,27,2,1,0,0,1
620,2021,50,2,1,0,0,1
620,2022,41,1,1,0,0,1
621,2009,32,1,1,0,1,1
621,2010,33,3,2,0,1,2
621,2011,19,2,1,0,0,1
621,2012,8,2,1,0,0,1
621,2012,9,2,2,0,1,1
621,2012,11,1,1,0,0,1
621,2012,12,4,4,0,2,2
621,2012,16,1,1,0,0,1
621,2012,17,2,1,0,0,1
621,2012,19,6,6,2,3,5
621,2012,21,6,2,0,2,3
621,2012,23,1,1,0,1,1
621,2012,24,2,2,0,1,2
621,2012,25,8,1,0,2,4
621,2012,34,8,6,0,4,5
621,2012,35,4,2,0,2,2
621,2012,38,6,3,0,3,4
621,2014,10,1,2,0,1,1
621,2014,11,1,1,0,1,1
621,2014,33,3,2,0,1,2
621,2014,35,2,1,0,1,1
621,2014,36,1,1,0,1,1
621,2014,37,2,3,1,1,3
621,2015,36,2,1,0,0,1
621,2015,37,4,2,0,1,2
621,2015,49,1,1,0,1,1
621,2016,4,2,2,0,0,1
621,2016,8,1,1,0,1,1
621,2016,38,6,5,0,3,4
621,2017,24,1,1,0,0,1
621,2018,26,8,6,0,3,5
621,2018,27,3,3,0,2,3
621,2018,28,2,1,0,1,1
621,2018,30,7,1,0,1,3
621,2019,15,1,2,0,1,1
621,2019,32,3,2,0,1,2
621,2019,35,7,5,0,0,4
621,2019,37,3,2,0,1,2
621,2019,38,10,6,4,3,5
621,2020,24,1,1,0,0,1
621,2021,32,4,2,0,2,2
621,2021,38,5,3,0,2,3
621,2021,40,1,1,0,1,1
621,2021,42,2,1,0,1,1
621,2022,10,3,1,0,1,1
621,2022,11,2,1,0,0,1
621,2022,13,8,2,1,0,4
622,2009,36,1,1,0,0,1
622,2010,2,1,1,0,1,1
622,2010,39,7,5,0,2,4
622,2010,40,1,2,0,1,1
622,2010,42,2,3,0,1,1
622,2010,43,3,3,1,2,2
622,2011,24,2,2,0,1,2
622,2011,32,3,3,0,1,2
622,2011,41,3,1,0,0,1
622,2011,45,7,5,0,3,5
